iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
2,3,pose,9,90,400,0,6,3,674.0,311.0,673.2,300.0,1,1538,1782743139022
2,3,pose,9,90,400,0,2,4,318.0,440.0,303.0,434.7,1,1383,1782743140405
2,3,pose,9,90,400,0,7,5,677.0,425.0,697.0,434.7,1,1527,1782743141932
2,3,pose,9,90,400,0,3,6,335.0,329.0,326.8,300.0,1,1591,1782743143523
2,3,pose,9,90,400,0,8,7,600.0,540.0,628.6,553.2,1,1759,1782743145282
2,3,pose,9,90,400,0,4,8,629.0,562.0,431.6,212.1,0,361,1782743145643
2,3,pose,9,90,400,0,4,8,446.0,208.0,431.6,212.1,1,1707,1782743146989
3,3,pose,9,90,400,0,0,0,484.0,596.0,500.0,600.0,1,1511,1782743148500
3,3,pose,9,90,400,0,5,1,550.0,207.0,568.4,212.1,1,1442,1782743149942
3,3,pose,9,90,400,0,1,2,364.0,586.0,371.4,553.2,1,1816,1782743151758
3,3,pose,9,90,400,0,6,3,666.0,292.0,673.2,300.0,1,1565,1782743153323
3,3,pose,9,90,400,0,2,4,307.0,443.0,303.0,434.7,1,1634,1782743154957
3,3,pose,9,90,400,0,7,5,684.0,439.0,697.0,434.7,1,1577,1782743156534
3,3,pose,9,90,400,0,3,6,711.0,390.0,326.8,300.0,0,181,1782743156715
3,3,pose,9,90,400,0,3,6,336.0,302.0,326.8,300.0,1,1296,1782743157830
3,3,pose,9,90,400,0,8,7,609.0,551.0,628.6,553.2,1,1666,1782743159496
3,3,pose,9,90,400,0,4,8,448.0,210.0,431.6,212.1,1,1421,1782743160917
